#,,,,,"generated_by='OpenQuake engine 3.11.0', start_date='2021-07-15T04:45:18', checksum=2366342461, kind='mean', investigation_time=1.0"
lon,lat,PGA-0.01,PGA-0.004,PGA-0.002,PGA-0.00099
175.90000,-38.00000,9.621970E-02,1.370494E-01,1.749112E-01,2.230145E-01
175.90000,-37.90000,9.581594E-02,1.390463E-01,1.809406E-01,2.347522E-01
175.90000,-37.80000,9.495953E-02,1.389884E-01,1.807906E-01,2.336331E-01
175.90000,-37.70000,9.355628E-02,1.374315E-01,1.785116E-01,2.303348E-01
175.90000,-37.60000,9.142483E-02,1.338875E-01,1.733015E-01,2.231180E-01
175.90000,-37.50000,8.877177E-02,1.294613E-01,1.675916E-01,2.159028E-01
175.90000,-37.40000,8.565215E-02,1.250345E-01,1.622818E-01,2.086829E-01
175.90000,-37.30000,8.257174E-02,1.207844E-01,1.572544E-01,2.019805E-01
175.90000,-37.20000,7.966084E-02,1.168176E-01,1.525805E-01,1.957888E-01
175.90000,-37.10000,7.694026E-02,1.132021E-01,1.483869E-01,1.903126E-01
175.90000,-37.00000,7.441558E-02,1.099179E-01,1.446128E-01,1.853738E-01
175.90000,-36.90000,7.202605E-02,1.068397E-01,1.410733E-01,1.806960E-01
175.90000,-36.80000,6.967824E-02,1.038066E-01,1.374169E-01,1.759923E-01
175.90000,-36.70000,6.729292E-02,1.007074E-01,1.332491E-01,1.711211E-01
175.90000,-36.60000,6.481711E-02,9.748100E-02,1.288959E-01,1.660496E-01
175.90000,-36.50000,6.221996E-02,9.409256E-02,1.243225E-01,1.607609E-01
175.90000,-36.40000,5.944878E-02,9.049256E-02,1.194884E-01,1.552272E-01
175.90000,-36.30000,5.661966E-02,8.650300E-02,1.144518E-01,1.494700E-01
176.00000,-41.40000,1.710234E-01,2.851208E-01,4.244884E-01,6.260530E-01
176.00000,-41.30000,1.909393E-01,3.377171E-01,5.350993E-01,8.061514E-01
176.00000,-41.20000,2.055812E-01,3.794294E-01,6.200452E-01,9.289066E-01
176.00000,-41.10000,2.141437E-01,3.646185E-01,5.590884E-01,8.322756E-01
176.00000,-41.00000,2.246316E-01,3.749810E-01,5.652640E-01,8.377863E-01
176.00000,-40.90000,2.348918E-01,3.878547E-01,5.748039E-01,8.399094E-01
176.00000,-40.80000,2.373923E-01,3.731367E-01,5.279621E-01,7.452587E-01
176.00000,-40.70000,2.355826E-01,3.598642E-01,4.988066E-01,6.958353E-01
176.00000,-40.60000,2.336275E-01,3.563269E-01,4.998968E-01,7.029687E-01
176.00000,-40.50000,2.296286E-01,3.441732E-01,4.766861E-01,6.628897E-01
176.00000,-40.40000,2.260236E-01,3.348263E-01,4.574016E-01,6.299394E-01
176.00000,-40.30000,2.260426E-01,3.426481E-01,4.760526E-01,6.591309E-01
176.00000,-40.20000,2.267006E-01,3.611013E-01,5.245162E-01,7.323572E-01
176.00000,-40.10000,2.172891E-01,3.368373E-01,4.789827E-01,6.680243E-01
176.00000,-40.00000,2.059424E-01,3.057866E-01,4.149869E-01,5.650664E-01
176.00000,-39.90000,1.968418E-01,2.853089E-01,3.778389E-01,5.038245E-01
176.00000,-39.80000,1.897866E-01,2.710206E-01,3.535545E-01,4.636270E-01
176.00000,-39.70000,1.842430E-01,2.602265E-01,3.355189E-01,4.327131E-01
176.00000,-39.60000,1.801847E-01,2.526907E-01,3.228234E-01,4.102977E-01
176.00000,-39.50000,1.769122E-01,2.488954E-01,3.186082E-01,4.060183E-01
176.00000,-39.40000,1.709528E-01,2.384698E-01,3.020673E-01,3.806528E-01
176.00000,-39.30000,1.654048E-01,2.293386E-01,2.877909E-01,3.601995E-01
176.00000,-39.20000,1.600769E-01,2.209630E-01,2.758781E-01,3.450745E-01
176.00000,-39.10000,1.549767E-01,2.117891E-01,2.625575E-01,3.257232E-01
176.00000,-39.00000,1.480681E-01,1.974236E-01,2.407053E-01,2.899547E-01
176.00000,-38.90000,1.410115E-01,1.854490E-01,2.262921E-01,2.699290E-01
176.00000,-38.80000,1.420298E-01,1.888089E-01,2.305665E-01,2.744495E-01
176.00000,-38.70000,1.592324E-01,2.400083E-01,3.244320E-01,4.188732E-01
176.00000,-38.60000,1.912932E-01,3.105711E-01,4.051877E-01,5.156536E-01
176.00000,-38.50000,1.764579E-01,2.755385E-01,3.649141E-01,4.567414E-01
176.00000,-38.40000,1.449715E-01,2.022648E-01,2.485359E-01,3.008954E-01
176.00000,-38.30000,1.199289E-01,1.601359E-01,1.943268E-01,2.317295E-01
176.00000,-38.20000,1.057772E-01,1.428329E-01,1.733488E-01,2.109758E-01
176.00000,-38.10000,1.009959E-01,1.393903E-01,1.735137E-01,2.166777E-01
176.00000,-38.00000,9.952339E-02,1.397151E-01,1.760992E-01,2.221507E-01
176.00000,-37.90000,9.890965E-02,1.410985E-01,1.803573E-01,2.297201E-01
176.00000,-37.80000,9.798115E-02,1.413010E-01,1.815301E-01,2.317471E-01
176.00000,-37.70000,9.658972E-02,1.401362E-01,1.801397E-01,2.301639E-01
176.00000,-37.60000,9.452558E-02,1.373902E-01,1.764541E-01,2.257193E-01
176.00000,-37.50000,9.198812E-02,1.335014E-01,1.717804E-01,2.202731E-01
176.00000,-37.40000,8.923061E-02,1.291750E-01,1.666136E-01,2.138613E-01
176.00000,-37.30000,8.640893E-02,1.251576E-01,1.617932E-01,2.073230E-01
176.00000,-37.20000,8.370320E-02,1.215389E-01,1.574812E-01,2.014648E-01
176.00000,-37.10000,8.108662E-02,1.180531E-01,1.534355E-01,1.962053E-01
176.00000,-37.00000,7.865214E-02,1.149738E-01,1.499630E-01,1.917545E-01
176.00000,-36.90000,7.636326E-02,1.122062E-01,1.469115E-01,1.878136E-01
176.00000,-36.80000,7.412960E-02,1.095197E-01,1.439422E-01,1.839143E-01
176.00000,-36.70000,7.185470E-02,1.067362E-01,1.408150E-01,1.797487E-01
176.00000,-36.60000,6.943862E-02,1.037050E-01,1.371825E-01,1.751486E-01
176.00000,-36.50000,6.680556E-02,1.003442E-01,1.326965E-01,1.700330E-01
176.00000,-36.40000,6.389047E-02,9.660040E-02,1.276918E-01,1.643592E-01
176.10000,-41.30000,1.892534E-01,3.469924E-01,5.457242E-01,8.012450E-01
176.10000,-41.20000,2.025221E-01,3.755646E-01,6.114545E-01,9.148979E-01
176.10000,-41.10000,2.117031E-01,3.703482E-01,5.828459E-01,8.737864E-01
176.10000,-41.00000,2.237765E-01,3.821070E-01,5.867721E-01,8.773934E-01
176.10000,-40.90000,2.380469E-01,4.241146E-01,6.617183E-01,9.682817E-01
176.10000,-40.80000,2.399916E-01,3.960609E-01,5.869167E-01,8.555477E-01
176.10000,-40.70000,2.376790E-01,3.725160E-01,5.302852E-01,7.514560E-01
176.10000,-40.60000,2.365496E-01,3.625525E-01,5.049990E-01,7.020221E-01
176.10000,-40.50000,2.323477E-01,3.498862E-01,4.827302E-01,6.636634E-01
176.10000,-40.40000,2.277952E-01,3.384438E-01,4.667760E-01,6.469410E-01
176.10000,-40.30000,2.269625E-01,3.390291E-01,4.659700E-01,6.418825E-01
176.10000,-40.20000,2.263397E-01,3.438068E-01,4.752918E-01,6.525768E-01
176.10000,-40.10000,2.197383E-01,3.332235E-01,4.622653E-01,6.371264E-01
176.10000,-40.00000,2.119402E-01,3.228977E-01,4.574217E-01,6.454884E-01
176.10000,-39.90000,2.047270E-01,3.077149E-01,4.247895E-01,5.864004E-01
176.10000,-39.80000,1.970550E-01,2.875678E-01,3.830981E-01,5.134320E-01
176.10000,-39.70000,1.905038E-01,2.720120E-01,3.541559E-01,4.605292E-01
176.10000,-39.60000,1.853600E-01,2.614677E-01,3.362494E-01,4.283253E-01
176.10000,-39.50000,1.807122E-01,2.540637E-01,3.253896E-01,4.136097E-01
176.10000,-39.40000,1.750578E-01,2.443344E-01,3.100491E-01,3.908593E-01
176.10000,-39.30000,1.693497E-01,2.345173E-01,2.939869E-01,3.668365E-01
176.10000,-39.20000,1.639668E-01,2.265845E-01,2.828796E-01,3.528829E-01
176.10000,-39.10000,1.583126E-01,2.182272E-01,2.717545E-01,3.394891E-01
176.10000,-39.00000,1.523607E-01,2.080134E-01,2.581862E-01,3.201052E-01
176.10000,-38.90000,1.460885E-01,1.982195E-01,2.474583E-01,3.081280E-01
176.10000,-38.80000,1.432706E-01,1.904302E-01,2.330969E-01,2.804270E-01
176.10000,-38.70000,1.503195E-01,2.080206E-01,2.594269E-01,3.229046E-01
176.10000,-38.60000,1.754063E-01,2.610847E-01,3.415625E-01,4.184564E-01
176.10000,-38.50000,1.905221E-01,2.977308E-01,3.900846E-01,4.945763E-01
176.10000,-38.40000,1.917895E-01,3.136573E-01,4.124499E-01,5.315586E-01
176.10000,-38.30000,1.456959E-01,2.069581E-01,2.569165E-01,3.165346E-01
176.10000,-38.20000,1.172381E-01,1.572407E-01,1.913179E-01,2.300375E-01
176.10000,-38.10000,1.062496E-01,1.437369E-01,1.746951E-01,2.129223E-01
176.10000,-38.00000,1.029440E-01,1.415524E-01,1.742001E-01,2.150238E-01
176.10000,-37.90000,1.021000E-01,1.429997E-01,1.800533E-01,2.264690E-01
176.10000,-37.80000,1.010987E-01,1.436417E-01,1.832689E-01,2.327635E-01
176.10000,-37.70000,9.971702E-02,1.429594E-01,1.831713E-01,2.332052E-01
176.10000,-37.60000,9.779336E-02,1.410035E-01,1.808487E-01,2.306578E-01
176.10000,-37.50000,9.552199E-02,1.381163E-01,1.770137E-01,2.261327E-01
176.10000,-37.40000,9.310368E-02,1.343714E-01,1.723023E-01,2.203865E-01
176.10000,-37.30000,9.095919E-02,1.312459E-01,1.684523E-01,2.155186E-01
176.10000,-37.20000,8.896580E-02,1.288716E-01,1.662116E-01,2.132129E-01
176.10000,-37.10000,8.682364E-02,1.254043E-01,1.615513E-01,2.061484E-01
176.10000,-37.00000,8.452207E-02,1.222861E-01,1.579173E-01,2.013802E-01
176.10000,-36.90000,8.214353E-02,1.194470E-01,1.548673E-01,1.976655E-01
176.10000,-36.80000,7.976557E-02,1.167916E-01,1.521156E-01,1.943237E-01
176.10000,-36.70000,7.736117E-02,1.141136E-01,1.492963E-01,1.907003E-01
176.10000,-36.60000,7.488721E-02,1.111542E-01,1.460199E-01,1.863767E-01
176.10000,-36.50000,7.214411E-02,1.077046E-01,1.421209E-01,1.812057E-01
176.20000,-41.20000,1.955048E-01,3.410183E-01,5.214933E-01,7.553095E-01
176.20000,-41.10000,2.059447E-01,3.480688E-01,5.287679E-01,7.686488E-01
176.20000,-41.00000,2.189865E-01,3.731704E-01,5.694290E-01,8.428626E-01
176.20000,-40.90000,2.325862E-01,4.156406E-01,6.570294E-01,9.681681E-01
176.20000,-40.80000,2.323007E-01,3.802242E-01,5.788586E-01,8.823963E-01
176.20000,-40.70000,2.345613E-01,3.722491E-01,5.474021E-01,8.103026E-01
176.20000,-40.60000,2.376659E-01,3.709004E-01,5.265389E-01,7.389296E-01
176.20000,-40.50000,2.350470E-01,3.593844E-01,5.045424E-01,7.063333E-01
176.20000,-40.40000,2.299403E-01,3.416080E-01,4.648484E-01,6.302845E-01
176.20000,-40.30000,2.281403E-01,3.392971E-01,4.658971E-01,6.400912E-01
176.20000,-40.20000,2.258730E-01,3.382761E-01,4.676769E-01,6.470044E-01
176.20000,-40.10000,2.196881E-01,3.267981E-01,4.492735E-01,6.216308E-01
176.20000,-40.00000,2.142657E-01,3.201794E-01,4.409177E-01,6.090587E-01
176.20000,-39.90000,2.099548E-01,3.205838E-01,4.542583E-01,6.381451E-01
176.20000,-39.80000,2.037439E-01,3.062168E-01,4.239776E-01,5.876185E-01
176.20000,-39.70000,1.977579E-01,2.891962E-01,3.850667E-01,5.143961E-01
176.20000,-39.60000,1.923190E-01,2.758256E-01,3.591045E-01,4.626128E-01
176.20000,-39.50000,1.865810E-01,2.648277E-01,3.421511E-01,4.345730E-01
176.20000,-39.40000,1.796626E-01,2.518284E-01,3.212212E-01,4.056278E-01
176.20000,-39.30000,1.731089E-01,2.396882E-01,3.008837E-01,3.750268E-01
176.20000,-39.20000,1.677283E-01,2.314314E-01,2.886877E-01,3.591196E-01
176.20000,-39.10000,1.625265E-01,2.241221E-01,2.788679E-01,3.472629E-01
176.20000,-39.00000,1.571171E-01,2.163299E-01,2.685823E-01,3.344138E-01
176.20000,-38.90000,1.512945E-01,2.069422E-01,2.571506E-01,3.189728E-01
176.20000,-38.80000,1.459385E-01,1.972724E-01,2.446840E-01,3.016835E-01
176.20000,-38.70000,1.436721E-01,1.910518E-01,2.335461E-01,2.802720E-01
176.20000,-38.60000,1.488277E-01,2.014357E-01,2.495374E-01,3.078754E-01
176.20000,-38.50000,1.661173E-01,2.355154E-01,2.950672E-01,3.634940E-01
176.20000,-38.40000,2.030011E-01,3.173785E-01,4.059104E-01,5.099820E-01
176.20000,-38.30000,1.806083E-01,2.897219E-01,3.850175E-01,4.905916E-01
176.20000,-38.20000,1.356305E-01,1.909792E-01,2.430621E-01,3.056118E-01
176.20000,-38.10000,1.136162E-01,1.521591E-01,1.844291E-01,2.228058E-01
176.20000,-38.00000,1.071809E-01,1.449035E-01,1.759586E-01,2.142718E-01
176.20000,-37.90000,1.055505E-01,1.447355E-01,1.780810E-01,2.193091E-01
176.20000,-37.80000,1.048848E-01,1.461778E-01,1.838252E-01,2.306721E-01
176.20000,-37.70000,1.035872E-01,1.458607E-01,1.848442E-01,2.332561E-01
176.20000,-37.60000,1.016705E-01,1.444966E-01,1.844515E-01,2.341962E-01
176.20000,-37.50000,9.989221E-02,1.430236E-01,1.828810E-01,2.324684E-01
176.20000,-37.40000,9.810545E-02,1.412054E-01,1.803688E-01,2.292657E-01
176.20000,-37.30000,9.654359E-02,1.398602E-01,1.787305E-01,2.273335E-01
176.20000,-37.20000,9.522308E-02,1.389613E-01,1.808064E-01,2.347771E-01
176.20000,-37.10000,9.434476E-02,1.374959E-01,1.760861E-01,2.245818E-01
176.20000,-37.00000,9.279648E-02,1.347752E-01,1.723374E-01,2.197377E-01
176.20000,-36.90000,9.048782E-02,1.308187E-01,1.674357E-01,2.132736E-01
176.20000,-36.80000,8.760350E-02,1.269953E-01,1.634939E-01,2.086447E-01
176.30000,-41.10000,1.955997E-01,3.101555E-01,4.428883E-01,6.373313E-01
176.30000,-41.00000,2.094110E-01,3.358369E-01,4.845523E-01,6.929772E-01
176.30000,-40.90000,2.216536E-01,3.618875E-01,5.318975E-01,7.611802E-01
176.30000,-40.80000,2.255991E-01,3.638038E-01,5.541843E-01,8.529775E-01
176.30000,-40.70000,2.308463E-01,3.692154E-01,5.603690E-01,8.632306E-01
176.30000,-40.60000,2.347678E-01,3.700123E-01,5.434129E-01,8.053833E-01
176.30000,-40.50000,2.348624E-01,3.599037E-01,5.060813E-01,7.101014E-01
176.30000,-40.40000,2.328102E-01,3.512605E-01,4.883595E-01,6.775476E-01
176.30000,-40.30000,2.276364E-01,3.332203E-01,4.470735E-01,6.015454E-01
176.30000,-40.20000,2.240494E-01,3.293147E-01,4.498456E-01,6.201936E-01
176.30000,-40.10000,2.191713E-01,3.215865E-01,4.407922E-01,6.131905E-01
176.30000,-40.00000,2.149462E-01,3.166707E-01,4.330667E-01,5.994357E-01
176.30000,-39.90000,2.104383E-01,3.098803E-01,4.197537E-01,5.724873E-01
176.30000,-39.80000,2.063885E-01,3.054214E-01,4.143333E-01,5.639786E-01
176.30000,-39.70000,2.035641E-01,3.042575E-01,4.170827E-01,5.727974E-01
176.30000,-39.60000,2.004416E-01,2.998115E-01,4.066722E-01,5.504257E-01
176.30000,-39.50000,1.938503E-01,2.826878E-01,3.725797E-01,4.865325E-01
176.30000,-39.40000,1.849950E-01,2.628065E-01,3.402525E-01,4.357645E-01
176.30000,-39.30000,1.772366E-01,2.470165E-01,3.130387E-01,3.928084E-01
176.30000,-39.20000,1.713127E-01,2.367372E-01,2.963871E-01,3.689432E-01
176.30000,-39.10000,1.662479E-01,2.291034E-01,2.851090E-01,3.542656E-01
176.30000,-39.00000,1.611822E-01,2.220131E-01,2.755846E-01,3.428007E-01
176.30000,-38.90000,1.556300E-01,2.136888E-01,2.651079E-01,3.293986E-01
176.30000,-38.80000,1.500927E-01,2.040088E-01,2.525676E-01,3.115407E-01
176.30000,-38.70000,1.443662E-01,1.922587E-01,2.352332E-01,2.832195E-01
176.30000,-38.60000,1.419853E-01,1.878756E-01,2.298511E-01,2.759656E-01
176.30000,-38.50000,1.467751E-01,1.936434E-01,2.337283E-01,2.757253E-01
176.30000,-38.40000,1.669873E-01,2.379596E-01,2.993005E-01,3.684595E-01
176.30000,-38.30000,1.872891E-01,3.057472E-01,4.036100E-01,5.178189E-01
176.30000,-38.20000,1.452857E-01,2.079881E-01,2.642514E-01,3.349178E-01
176.30000,-38.10000,1.205736E-01,1.599661E-01,1.940746E-01,2.325194E-01
176.30000,-38.00000,1.123969E-01,1.499264E-01,1.810796E-01,2.188680E-01
176.30000,-37.90000,1.101735E-01,1.484925E-01,1.804847E-01,2.194251E-01
176.30000,-37.80000,1.099242E-01,1.494396E-01,1.829530E-01,2.232848E-01
176.30000,-37.70000,1.094389E-01,1.504082E-01,1.857044E-01,2.276511E-01
176.30000,-37.60000,1.074957E-01,1.496497E-01,1.877933E-01,2.346157E-01
176.30000,-37.50000,1.063005E-01,1.504926E-01,1.915228E-01,2.413204E-01
176.30000,-37.40000,1.048912E-01,1.510257E-01,1.950807E-01,2.482152E-01
176.30000,-37.30000,1.036699E-01,1.506747E-01,1.957675E-01,2.502429E-01
176.30000,-37.20000,1.037014E-01,1.512882E-01,1.962847E-01,2.500173E-01
176.30000,-37.10000,1.055705E-01,1.560749E-01,2.048808E-01,2.616636E-01
176.30000,-37.00000,1.048254E-01,1.545595E-01,2.016018E-01,2.565711E-01
176.30000,-36.90000,1.019121E-01,1.495941E-01,1.924799E-01,2.426759E-01
176.40000,-41.00000,1.994746E-01,3.084250E-01,4.348797E-01,6.246628E-01
176.40000,-40.90000,2.106673E-01,3.251241E-01,4.572710E-01,6.486870E-01
176.40000,-40.80000,2.185863E-01,3.387759E-01,4.882115E-01,7.093030E-01
176.40000,-40.70000,2.258240E-01,3.577198E-01,5.397691E-01,8.260579E-01
176.40000,-40.60000,2.306831E-01,3.647435E-01,5.518087E-01,8.521648E-01
176.40000,-40.50000,2.334561E-01,3.640970E-01,5.340427E-01,7.927159E-01
176.40000,-40.40000,2.323411E-01,3.491683E-01,4.844188E-01,6.772946E-01
176.40000,-40.30000,2.265221E-01,3.291007E-01,4.424490E-01,6.018929E-01
176.40000,-40.20000,2.227464E-01,3.217372E-01,4.304652E-01,5.818601E-01
176.40000,-40.10000,2.197184E-01,3.199874E-01,4.349893E-01,6.000633E-01
176.40000,-40.00000,2.153243E-01,3.129207E-01,4.234726E-01,5.821302E-01
176.40000,-39.90000,2.101131E-01,3.035508E-01,4.050584E-01,5.469580E-01
176.40000,-39.80000,2.063799E-01,2.972719E-01,3.921792E-01,5.206203E-01
176.40000,-39.70000,2.049264E-01,2.982908E-01,3.942403E-01,5.213932E-01
176.40000,-39.60000,2.044644E-01,3.080717E-01,4.213004E-01,5.719863E-01
176.40000,-39.50000,1.990502E-01,2.982158E-01,4.058731E-01,5.515947E-01
176.40000,-39.40000,1.896207E-01,2.735251E-01,3.591453E-01,4.698492E-01
176.40000,-39.30000,1.817634E-01,2.575178E-01,3.330903E-01,4.300188E-01
176.40000,-39.20000,1.753705E-01,2.446356E-01,3.104785E-01,3.910203E-01
176.40000,-39.10000,1.700600E-01,2.351431E-01,2.943045E-01,3.663879E-01
176.40000,-39.00000,1.651889E-01,2.277501E-01,2.832327E-01,3.518788E-01
176.40000,-38.90000,1.602227E-01,2.207316E-01,2.737820E-01,3.405309E-01
176.40000,-38.80000,1.551904E-01,2.130571E-01,2.642106E-01,3.280170E-01
176.40000,-38.70000,1.501003E-01,2.046459E-01,2.540291E-01,3.143927E-01
176.40000,-38.60000,1.453600E-01,1.966391E-01,2.441812E-01,3.014016E-01
176.40000,-38.50000,1.419718E-01,1.872178E-01,2.287547E-01,2.744109E-01
176.40000,-38.40000,1.462807E-01,1.931999E-01,2.336278E-01,2.762293E-01
176.40000,-38.30000,1.556976E-01,2.223667E-01,2.832614E-01,3.578146E-01
176.40000,-38.20000,1.432970E-01,1.957700E-01,2.429612E-01,2.977949E-01
176.40000,-38.10000,1.285439E-01,1.688805E-01,2.051510E-01,2.426020E-01
176.40000,-38.00000,1.203324E-01,1.585101E-01,1.910754E-01,2.282986E-01
176.40000,-37.90000,1.166207E-01,1.547853E-01,1.870698E-01,2.248897E-01
176.40000,-37.80000,1.184074E-01,1.593408E-01,1.949640E-01,2.343513E-01
176.40000,-37.70000,1.202741E-01,1.675280E-01,2.125073E-01,2.614809E-01
176.40000,-37.60000,1.176343E-01,1.619170E-01,2.018452E-01,2.452348E-01
176.40000,-37.50000,1.163451E-01,1.638723E-01,2.088654E-01,2.609412E-01
176.40000,-37.40000,1.138898E-01,1.640344E-01,2.139371E-01,2.743140E-01
176.40000,-37.30000,1.126939E-01,1.636072E-01,2.139028E-01,2.728390E-01
176.40000,-37.20000,1.149200E-01,1.699067E-01,2.238801E-01,2.854863E-01
176.50000,-40.80000,2.115382E-01,3.207925E-01,4.495079E-01,6.411962E-01
176.50000,-40.70000,2.202595E-01,3.377117E-01,4.827957E-01,6.968272E-01
176.50000,-40.60000,2.280898E-01,3.621283E-01,5.493129E-01,8.421049E-01
176.50000,-40.50000,2.312772E-01,3.620607E-01,5.369070E-01,8.044530E-01
176.50000,-40.40000,2.284081E-01,3.387041E-01,4.726377E-01,6.776804E-01
176.50000,-40.30000,2.255177E-01,3.280606E-01,4.467304E-01,6.216236E-01
176.50000,-40.20000,2.242958E-01,3.252846E-01,4.357473E-01,5.892217E-01
176.50000,-40.10000,2.216138E-01,3.220784E-01,4.328763E-01,5.868531E-01
176.50000,-40.00000,2.169932E-01,3.152183E-01,4.262504E-01,5.841824E-01
176.50000,-39.90000,2.112812E-01,3.033435E-01,4.035525E-01,5.442119E-01
176.50000,-39.80000,2.066737E-01,2.936815E-01,3.837951E-01,5.058653E-01
176.50000,-39.70000,2.043048E-01,2.910281E-01,3.782197E-01,4.914055E-01
176.50000,-39.60000,2.030065E-01,2.924329E-01,3.814189E-01,4.946348E-01
176.50000,-39.50000,1.989226E-01,2.895093E-01,3.826406E-01,5.054832E-01
176.50000,-39.40000,1.922811E-01,2.792806E-01,3.709759E-01,4.970501E-01
176.50000,-39.30000,1.855535E-01,2.661194E-01,3.486412E-01,4.570272E-01
176.50000,-39.20000,1.798186E-01,2.554572E-01,3.317099E-01,4.322229E-01
176.50000,-39.10000,1.744254E-01,2.438233E-01,3.098359E-01,3.905809E-01
176.50000,-39.00000,1.696226E-01,2.354762E-01,2.959575E-01,3.697140E-01
176.50000,-38.90000,1.649966E-01,2.280792E-01,2.844030E-01,3.540064E-01
176.50000,-38.80000,1.606893E-01,2.217808E-01,2.755599E-01,3.430524E-01
176.50000,-38.70000,1.567479E-01,2.164806E-01,2.690955E-01,3.354884E-01
176.50000,-38.60000,1.525390E-01,2.100579E-01,2.620717E-01,3.269662E-01
176.50000,-38.50000,1.477031E-01,2.010622E-01,2.502019E-01,3.101199E-01
176.50000,-38.40000,1.441990E-01,1.913270E-01,2.338332E-01,2.812006E-01
176.50000,-38.30000,1.447771E-01,1.915940E-01,2.329942E-01,2.776034E-01
176.50000,-38.20000,1.443974E-01,1.931354E-01,2.358434E-01,2.823097E-01
176.50000,-38.10000,1.433213E-01,1.972725E-01,2.470361E-01,3.069862E-01
176.50000,-38.00000,1.353179E-01,1.778145E-01,2.175768E-01,2.548739E-01
176.50000,-37.90000,1.265759E-01,1.653884E-01,1.995914E-01,2.365278E-01
176.50000,-37.80000,1.294615E-01,1.745468E-01,2.169621E-01,2.602750E-01
176.50000,-37.70000,1.338848E-01,1.969178E-01,2.640982E-01,3.528514E-01
176.50000,-37.60000,1.338965E-01,1.964345E-01,2.579488E-01,3.371410E-01
176.50000,-37.50000,1.305920E-01,1.895294E-01,2.475094E-01,3.208273E-01
176.50000,-37.30000,1.243799E-01,1.794621E-01,2.321675E-01,2.934710E-01
176.60000,-40.70000,2.154316E-01,3.260364E-01,4.561238E-01,6.464368E-01
176.60000,-40.60000,2.245778E-01,3.491534E-01,5.068277E-01,7.364107E-01
176.60000,-40.50000,2.269274E-01,3.460824E-01,4.978139E-01,7.343116E-01
176.60000,-40.40000,2.259223E-01,3.352385E-01,4.741580E-01,6.999667E-01
176.60000,-40.30000,2.253833E-01,3.311994E-01,4.593715E-01,6.563154E-01
176.60000,-40.20000,2.272176E-01,3.388270E-01,4.700223E-01,6.538092E-01
176.60000,-40.10000,2.237003E-01,3.282770E-01,4.423772E-01,5.973998E-01
176.60000,-40.00000,2.198820E-01,3.206435E-01,4.326285E-01,5.881389E-01
176.60000,-39.90000,2.149827E-01,3.110120E-01,4.184276E-01,5.710413E-01
176.60000,-39.80000,2.094733E-01,2.982387E-01,3.920735E-01,5.213039E-01
176.60000,-39.70000,2.048891E-01,2.894564E-01,3.750765E-01,4.883657E-01
176.60000,-39.60000,2.019181E-01,2.851937E-01,3.674329E-01,4.714537E-01
176.60000,-39.50000,1.977817E-01,2.794733E-01,3.596233E-01,4.588068E-01
176.60000,-39.40000,1.930436E-01,2.757574E-01,3.593470E-01,4.682845E-01
176.60000,-39.30000,1.880517E-01,2.710149E-01,3.576931E-01,4.777591E-01
176.60000,-39.20000,1.832446E-01,2.626602E-01,3.441786E-01,4.530215E-01
176.60000,-39.10000,1.787235E-01,2.535132E-01,3.279807E-01,4.223992E-01
176.60000,-39.00000,1.749425E-01,2.477697E-01,3.199399E-01,4.117154E-01
176.60000,-38.90000,1.701966E-01,2.377547E-01,3.010246E-01,3.781475E-01
176.60000,-38.80000,1.660631E-01,2.304771E-01,2.890387E-01,3.612597E-01
176.60000,-38.70000,1.627845E-01,2.256660E-01,2.823679E-01,3.530620E-01
176.60000,-38.60000,1.596828E-01,2.215424E-01,2.775986E-01,3.482596E-01
176.60000,-38.50000,1.560459E-01,2.159832E-01,2.694557E-01,3.371043E-01
176.60000,-38.40000,1.518417E-01,2.079535E-01,2.590088E-01,3.223399E-01
176.60000,-38.30000,1.481592E-01,1.976610E-01,2.411772E-01,2.909265E-01
176.60000,-38.20000,1.509523E-01,2.033229E-01,2.467840E-01,2.965430E-01
176.60000,-38.10000,1.641980E-01,2.472491E-01,3.375323E-01,4.368143E-01
176.60000,-38.00000,1.564459E-01,2.227051E-01,2.821105E-01,3.544646E-01
176.60000,-37.90000,1.428350E-01,1.861731E-01,2.250284E-01,2.632864E-01
176.60000,-37.80000,1.421740E-01,1.905375E-01,2.340911E-01,2.820998E-01
176.60000,-37.70000,1.447263E-01,2.072488E-01,2.652263E-01,3.389137E-01
176.60000,-37.60000,1.467303E-01,2.227471E-01,3.017133E-01,3.915724E-01
176.60000,-37.50000,1.434842E-01,2.072560E-01,2.649703E-01,3.377892E-01
176.70000,-40.60000,2.188094E-01,3.325155E-01,4.678782E-01,6.648828E-01
176.70000,-40.50000,2.224437E-01,3.356002E-01,4.790515E-01,7.069621E-01
176.70000,-40.40000,2.240855E-01,3.346481E-01,4.782189E-01,7.175437E-01
176.70000,-40.30000,2.262322E-01,3.389983E-01,4.797154E-01,6.946776E-01
176.70000,-40.20000,2.282594E-01,3.531953E-01,5.216904E-01,7.759025E-01
176.70000,-40.10000,2.258988E-01,3.403116E-01,4.809982E-01,6.798109E-01
176.70000,-40.00000,2.230862E-01,3.269279E-01,4.380409E-01,5.877112E-01
176.70000,-39.90000,2.207449E-01,3.204992E-01,4.256077E-01,5.671161E-01
176.70000,-39.80000,2.159226E-01,3.109289E-01,4.125115E-01,5.517350E-01
176.70000,-39.70000,2.088361E-01,2.971555E-01,3.888839E-01,5.129671E-01
