#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.0', start_date='2021-07-15T04:45:18', checksum=2366342461, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0010000,poe-0.0015656,poe-0.0024511,poe-0.0038375,poe-0.0060080,poe-0.0094062,poe-0.0147264,poe-0.0230557,poe-0.0360962,poe-0.0565124,poe-0.0884762,poe-0.1385189,poe-0.2168661,poe-0.3395269,poe-0.5315656,poe-0.8322225,poe-1.3029331,poe-2.0398806,poe-3.1936504,poe-5.0000000
176.10001,-38.60000,0.00000,9.792309E-01,9.617103E-01,9.275507E-01,8.656787E-01,7.656180E-01,6.260975E-01,4.626199E-01,3.031662E-01,1.736524E-01,8.655024E-02,3.862070E-02,1.634054E-02,6.431961E-03,2.041835E-03,4.322888E-04,4.728125E-05,8.327768E-07,0.000000E+00,0.000000E+00,0.000000E+00
176.10001,-38.50000,0.00000,9.781986E-01,9.596443E-01,9.237115E-01,8.593364E-01,7.563442E-01,6.143917E-01,4.501814E-01,2.923078E-01,1.665135E-01,8.404901E-02,3.929283E-02,1.788825E-02,7.895556E-03,3.017481E-03,7.995175E-04,1.192656E-04,4.159331E-06,0.000000E+00,0.000000E+00,0.000000E+00
176.10001,-38.40000,0.00000,9.770591E-01,9.574143E-01,9.195422E-01,8.524981E-01,7.468356E-01,6.028433E-01,4.376178E-01,2.805440E-01,1.575526E-01,7.826895E-02,3.614271E-02,1.697599E-02,8.188507E-03,3.429551E-03,9.899639E-04,1.607276E-04,8.643999E-06,0.000000E+00,0.000000E+00,0.000000E+00
176.10001,-38.30000,0.00000,9.756892E-01,9.548392E-01,9.149894E-01,8.453405E-01,7.371539E-01,5.912002E-01,4.247417E-01,2.676515E-01,1.463898E-01,7.009947E-02,3.003567E-02,1.140962E-02,3.540316E-03,7.816591E-04,1.005576E-04,3.735457E-06,5.918052E-08,0.000000E+00,0.000000E+00,0.000000E+00
176.10001,-38.20000,0.00000,9.742002E-01,9.520916E-01,9.103312E-01,8.381888E-01,7.271804E-01,5.787041E-01,4.106044E-01,2.536507E-01,1.343310E-01,6.010489E-02,2.204068E-02,6.260468E-03,1.284325E-03,1.775290E-04,1.404702E-05,6.287534E-07,2.659721E-08,0.000000E+00,0.000000E+00,0.000000E+00
176.10001,-38.10000,0.00000,9.725742E-01,9.491932E-01,9.054503E-01,8.306344E-01,7.164161E-01,5.647628E-01,3.949618E-01,2.385099E-01,1.214052E-01,5.090332E-02,1.719009E-02,4.561713E-03,9.274961E-04,1.416015E-04,1.471720E-05,7.908005E-07,9.381957E-09,0.000000E+00,0.000000E+00,0.000000E+00
176.10001,-38.00000,0.00000,9.707552E-01,9.460359E-01,9.001076E-01,8.221631E-01,7.042403E-01,5.493139E-01,3.777617E-01,2.223428E-01,1.097944E-01,4.512010E-02,1.538202E-02,4.300137E-03,9.621902E-04,1.643038E-04,1.787193E-05,8.920570E-07,1.189542E-08,0.000000E+00,0.000000E+00,0.000000E+00
176.10001,-37.90000,0.00000,9.687721E-01,9.425408E-01,8.941058E-01,8.125526E-01,6.904415E-01,5.319160E-01,3.595165E-01,2.077441E-01,1.014630E-01,4.190212E-02,1.469947E-02,4.402031E-03,1.142844E-03,2.587594E-04,4.740784E-05,6.356639E-06,3.630815E-07,1.401441E-10,0.000000E+00,0.000000E+00
176.10001,-37.80000,0.00000,9.665296E-01,9.385012E-01,8.871741E-01,8.015700E-01,6.748109E-01,5.131973E-01,3.420745E-01,1.956352E-01,9.512235E-02,3.942808E-02,1.410992E-02,4.435383E-03,1.238936E-03,2.990706E-04,5.573913E-05,6.801190E-06,3.779611E-07,1.392978E-10,0.000000E+00,0.000000E+00
176.10001,-37.70000,0.00000,9.638923E-01,9.337944E-01,8.791111E-01,7.889985E-01,6.578628E-01,4.945727E-01,3.259879E-01,1.846289E-01,8.923285E-02,3.710911E-02,1.351651E-02,4.369012E-03,1.247239E-03,2.998360E-04,5.411018E-05,6.469106E-06,3.564143E-07,1.258378E-10,0.000000E+00,0.000000E+00
176.10001,-37.60000,0.00000,9.606381E-01,9.281809E-01,8.698046E-01,7.751918E-01,6.405107E-01,4.764555E-01,3.104243E-01,1.739338E-01,8.355838E-02,3.483966E-02,1.283094E-02,4.203040E-03,1.206012E-03,2.871684E-04,5.102184E-05,6.074338E-06,3.368263E-07,1.167962E-10,0.000000E+00,0.000000E+00
176.10001,-37.50000,0.00000,9.566551E-01,9.215193E-01,8.593791E-01,7.606435E-01,6.229714E-01,4.584155E-01,2.950408E-01,1.635512E-01,7.818934E-02,3.267501E-02,1.209737E-02,3.971175E-03,1.133353E-03,2.661728E-04,4.675862E-05,5.548671E-06,3.103029E-07,1.053097E-10,0.000000E+00,0.000000E+00
176.10001,-37.40000,0.00000,9.519299E-01,9.138530E-01,8.480104E-01,7.454932E-01,6.050555E-01,4.402455E-01,2.799472E-01,1.537158E-01,7.324262E-02,3.066376E-02,1.135780E-02,3.707567E-03,1.043507E-03,2.410575E-04,4.165455E-05,4.877258E-06,2.725911E-07,8.776968E-11,0.000000E+00,0.000000E+00
176.10001,-37.30000,0.00000,9.462876E-01,9.050595E-01,8.355383E-01,7.293742E-01,5.863115E-01,4.217182E-01,2.652718E-01,1.446245E-01,6.873905E-02,2.882442E-02,1.071615E-02,3.495625E-03,9.725457E-04,2.201915E-04,3.750623E-05,4.379604E-06,2.471610E-07,7.776668E-11,0.000000E+00,0.000000E+00
176.10001,-37.20000,0.00000,9.395926E-01,8.950861E-01,8.218027E-01,7.119247E-01,5.664126E-01,4.027769E-01,2.511172E-01,1.363382E-01,6.476551E-02,2.717016E-02,1.013740E-02,3.346086E-03,9.436287E-04,2.124808E-04,3.511258E-05,4.000046E-06,2.269500E-07,6.985995E-11,0.000000E+00,0.000000E+00
176.10001,-37.10000,0.00000,9.320220E-01,8.841850E-01,8.068737E-01,6.930463E-01,5.453774E-01,3.835540E-01,2.373550E-01,1.285730E-01,6.116844E-02,2.574288E-02,9.593332E-03,3.116939E-03,8.553413E-04,1.895382E-04,3.176406E-05,3.724153E-06,2.122805E-07,6.398129E-11,0.000000E+00,0.000000E+00
176.10001,-37.00000,0.00000,9.233688E-01,8.720654E-01,7.904777E-01,6.726167E-01,5.234220E-01,3.642150E-01,2.237814E-01,1.209535E-01,5.762569E-02,2.429924E-02,9.040775E-03,2.921894E-03,7.990508E-04,1.766284E-04,2.948574E-05,3.433690E-06,1.948767E-07,5.580703E-11,0.000000E+00,0.000000E+00
176.10001,-36.90000,0.00000,9.136872E-01,8.586794E-01,7.725389E-01,6.507253E-01,5.006846E-01,3.447374E-01,2.100906E-01,1.130576E-01,5.386106E-02,2.275917E-02,8.493389E-03,2.758409E-03,7.578950E-04,1.677309E-04,2.781586E-05,3.254506E-06,1.859892E-07,5.176312E-11,0.000000E+00,0.000000E+00
176.10001,-36.80000,0.00000,9.027838E-01,8.437417E-01,7.529545E-01,6.275761E-01,4.772355E-01,3.248356E-01,1.960250E-01,1.048516E-01,4.992141E-02,2.119007E-02,7.978517E-03,2.616982E-03,7.223712E-04,1.592666E-04,2.619109E-05,3.075864E-06,1.771020E-07,4.731879E-11,0.000000E+00,0.000000E+00
176.10001,-36.70000,0.00000,8.907046E-01,8.273584E-01,7.319543E-01,6.033055E-01,4.529065E-01,3.042991E-01,1.816411E-01,9.651830E-02,4.593696E-02,1.965350E-02,7.491208E-03,2.480357E-03,6.842463E-04,1.496875E-04,2.434349E-05,2.869874E-06,1.667283E-07,4.220854E-11,0.000000E+00,0.000000E+00
176.10001,-36.60000,0.00000,8.772677E-01,8.094725E-01,7.095348E-01,5.777940E-01,4.276095E-01,2.832572E-01,1.671445E-01,8.830397E-02,4.216210E-02,1.821540E-02,7.010330E-03,2.328243E-03,6.397697E-04,1.385558E-04,2.222902E-05,2.631118E-06,1.544456E-07,3.655540E-11,0.000000E+00,0.000000E+00
176.10001,-36.50000,0.00000,8.625669E-01,7.903016E-01,6.858542E-01,5.511088E-01,4.015912E-01,2.620348E-01,1.528877E-01,8.049206E-02,3.858338E-02,1.678158E-02,6.488156E-03,2.154266E-03,5.885969E-04,1.259576E-04,1.989765E-05,2.364838E-06,1.403784E-07,3.070447E-11,0.000000E+00,0.000000E+00
176.20000,-41.20000,0.00000,9.639317E-01,9.399970E-01,8.984045E-01,8.296334E-01,7.252727E-01,5.862116E-01,4.293945E-01,2.817760E-01,1.649749E-01,8.630582E-02,4.090834E-02,1.832365E-02,8.333954E-03,4.028711E-03,1.938529E-03,8.223887E-04,2.822223E-04,7.471173E-05,1.432657E-05,1.722729E-06
176.20000,-41.10000,0.00000,9.665415E-01,9.442239E-01,9.054263E-01,8.412553E-01,7.433630E-01,6.109769E-01,4.577822E-01,3.084087E-01,1.853247E-01,9.899636E-02,4.736386E-02,2.093014E-02,9.082542E-03,4.168190E-03,1.982582E-03,8.524155E-04,2.965966E-04,7.812442E-05,1.425373E-05,1.489346E-06
176.20000,-41.00000,0.00000,9.689837E-01,9.481127E-01,9.117618E-01,8.516107E-01,7.594976E-01,6.333775E-01,4.840600E-01,3.337318E-01,2.051551E-01,1.115612E-01,5.379013E-02,2.366506E-02,1.017093E-02,4.658710E-03,2.260216E-03,1.018779E-03,3.706365E-04,1.009695E-04,1.857181E-05,1.279544E-06
176.20000,-40.90000,0.00000,9.711426E-01,9.515663E-01,9.173782E-01,8.607413E-01,7.737136E-01,6.532807E-01,5.077867E-01,3.570547E-01,2.237642E-01,1.235121E-01,5.991169E-02,2.620638E-02,1.122869E-02,5.344908E-03,2.811640E-03,1.367787E-03,5.249350E-04,1.477577E-04,2.829490E-05,2.371105E-06
176.20000,-40.80000,0.00000,9.730498E-01,9.546304E-01,9.223475E-01,8.687454E-01,7.860903E-01,6.706295E-01,5.286437E-01,3.778104E-01,2.405327E-01,1.343824E-01,6.547109E-02,2.824362E-02,1.141118E-02,4.825375E-03,2.295764E-03,1.111475E-03,4.581477E-04,1.447673E-04,3.227161E-05,3.513278E-06
176.20000,-40.70000,0.00000,9.747300E-01,9.573377E-01,9.267180E-01,8.756980E-01,7.967075E-01,6.854269E-01,5.464428E-01,3.955837E-01,2.549177E-01,1.436406E-01,7.010148E-02,2.991837E-02,1.172629E-02,4.719564E-03,2.108085E-03,9.437393E-04,3.592064E-04,1.051514E-04,2.187907E-05,2.285534E-06
176.20000,-40.60000,0.00000,9.761981E-01,9.597179E-01,9.305435E-01,8.816789E-01,8.056576E-01,6.977292E-01,5.611196E-01,4.101196E-01,2.665233E-01,1.509066E-01,7.355987E-02,3.115494E-02,1.209712E-02,4.764198E-03,1.962760E-03,7.732881E-04,2.632654E-04,7.255347E-05,1.566348E-05,1.653216E-06
176.20000,-40.50000,0.00000,9.774125E-01,9.617429E-01,9.338305E-01,8.867418E-01,8.130333E-01,7.076337E-01,5.727127E-01,4.213212E-01,2.751187E-01,1.559518E-01,7.567935E-02,3.161617E-02,1.191435E-02,4.492566E-03,1.797772E-03,7.016815E-04,2.314443E-04,5.916342E-05,1.015554E-05,5.473267E-07
176.20000,-40.40000,0.00000,9.785389E-01,9.635585E-01,9.366806E-01,8.909624E-01,8.189220E-01,7.152566E-01,5.813437E-01,4.292595E-01,2.806815E-01,1.587004E-01,7.643195E-02,3.142739E-02,1.145184E-02,4.055378E-03,1.479006E-03,5.142762E-04,1.499119E-04,3.214849E-05,3.675765E-06,0.000000E+00
176.20000,-40.30000,0.00000,9.795098E-01,9.651128E-01,9.390793E-01,8.943740E-01,8.234056E-01,7.207266E-01,5.871875E-01,4.341400E-01,2.834110E-01,1.593513E-01,7.609995E-02,3.102914E-02,1.124118E-02,3.993754E-03,1.499206E-03,5.508059E-04,1.715662E-04,3.994296E-05,5.198804E-06,0.000000E+00
176.20000,-40.20000,0.00000,9.803677E-01,9.664435E-01,9.410658E-01,8.970332E-01,8.265730E-01,7.241758E-01,5.904362E-01,4.362380E-01,2.836626E-01,1.582247E-01,7.475754E-02,3.021456E-02,1.096714E-02,3.966646E-03,1.520935E-03,5.711678E-04,1.830323E-04,4.492966E-05,6.690157E-06,0.000000E+00
176.20000,-40.10000,0.00000,9.811422E-01,9.676004E-01,9.426844E-01,8.989915E-01,8.285148E-01,7.257445E-01,5.912938E-01,4.358662E-01,2.818621E-01,1.557396E-01,7.263210E-02,2.889321E-02,1.030280E-02,3.662450E-03,1.390742E-03,5.253967E-04,1.713637E-04,4.324612E-05,6.586706E-06,0.000000E+00
176.20000,-40.00000,0.00000,9.817045E-01,9.684938E-01,9.439051E-01,9.002661E-01,8.293098E-01,7.255888E-01,5.899774E-01,4.333119E-01,2.783446E-01,1.521987E-01,7.000893E-02,2.744401E-02,9.724674E-03,3.499117E-03,1.340325E-03,4.940864E-04,1.537004E-04,3.652631E-05,5.153649E-06,0.000000E+00
176.20000,-39.90000,0.00000,9.822060E-01,9.692754E-01,9.448766E-01,9.009959E-01,8.290745E-01,7.238479E-01,5.867126E-01,4.289028E-01,2.735448E-01,1.480687E-01,6.725908E-02,2.604921E-02,9.281529E-03,3.534818E-03,1.470626E-03,5.570562E-04,1.623176E-04,3.223043E-05,2.855337E-06,0.000000E+00
176.20000,-39.80000,0.00000,9.825943E-01,9.698785E-01,9.455856E-01,9.012699E-01,8.279753E-01,7.206839E-01,5.816837E-01,4.229389E-01,2.678024E-01,1.436136E-01,6.453558E-02,2.469009E-02,8.639844E-03,3.176603E-03,1.248712E-03,4.421959E-04,1.186068E-04,2.032603E-05,6.195709E-07,0.000000E+00
176.20000,-39.70000,0.00000,9.829028E-01,9.703169E-01,9.460232E-01,9.011510E-01,8.262024E-01,7.163568E-01,5.751146E-01,4.156190E-01,2.613676E-01,1.390395E-01,6.195353E-02,2.348208E-02,8.015962E-03,2.714993E-03,9.141315E-04,2.708744E-04,6.168924E-05,8.259183E-06,2.354767E-07,0.000000E+00
176.20000,-39.60000,0.00000,9.831389E-01,9.705862E-01,9.461517E-01,9.005922E-01,8.238627E-01,7.111558E-01,5.673325E-01,4.071443E-01,2.542975E-01,1.343572E-01,5.943953E-02,2.233657E-02,7.451373E-03,2.336822E-03,6.731466E-04,1.644632E-04,3.036500E-05,3.027097E-06,1.615884E-07,0.000000E+00
176.20000,-39.50000,0.00000,9.833080E-01,9.707111E-01,9.459906E-01,8.995813E-01,8.209654E-01,7.052994E-01,5.587029E-01,3.978088E-01,2.466748E-01,1.294801E-01,5.685570E-02,2.110284E-02,6.858241E-03,2.045802E-03,5.474261E-04,1.219786E-04,1.981938E-05,1.829204E-06,9.825879E-08,0.000000E+00
176.20000,-39.40000,0.00000,9.834002E-01,9.707086E-01,9.455870E-01,8.981509E-01,8.175240E-01,6.988873E-01,5.495216E-01,3.879276E-01,2.386470E-01,1.243858E-01,5.412960E-02,1.969891E-02,6.122530E-03,1.707966E-03,4.321361E-04,9.330716E-05,1.519424E-05,1.340735E-06,5.719411E-08,0.000000E+00
176.20000,-39.30000,0.00000,9.833660E-01,9.705208E-01,9.449483E-01,8.964210E-01,8.136899E-01,6.920924E-01,5.400545E-01,3.777195E-01,2.302633E-01,1.190733E-01,5.133053E-02,1.830601E-02,5.426574E-03,1.383778E-03,3.058396E-04,5.626029E-05,7.803581E-06,8.156699E-07,3.188273E-08,0.000000E+00
176.20000,-39.20000,0.00000,9.831348E-01,9.700206E-01,9.439086E-01,8.943388E-01,8.096401E-01,6.851771E-01,5.306437E-01,3.676736E-01,2.218820E-01,1.136103E-01,4.844347E-02,1.699912E-02,4.904316E-03,1.202665E-03,2.540335E-04,4.430992E-05,6.098972E-06,6.113190E-07,6.070387E-09,0.000000E+00
176.20000,-39.10000,0.00000,9.828417E-01,9.693797E-01,9.425941E-01,8.918944E-01,8.054143E-01,6.784910E-01,5.216721E-01,3.580522E-01,2.137787E-01,1.081430E-01,4.544552E-02,1.568170E-02,4.440097E-03,1.071357E-03,2.225688E-04,3.749556E-05,4.816995E-06,4.180081E-07,0.000000E+00,0.000000E+00
176.20000,-39.00000,0.00000,9.824358E-01,9.685127E-01,9.408985E-01,8.889081E-01,8.007451E-01,6.720074E-01,5.135663E-01,3.492389E-01,2.058912E-01,1.025880E-01,4.239011E-02,1.434702E-02,3.971732E-03,9.429669E-04,1.960686E-04,3.273521E-05,3.989991E-06,2.606042E-07,0.000000E+00,0.000000E+00
176.20000,-38.90000,0.00000,9.819005E-01,9.673904E-01,9.387463E-01,8.853093E-01,7.955388E-01,6.652968E-01,5.057640E-01,3.412011E-01,1.987976E-01,9.737686E-02,3.930104E-02,1.294456E-02,3.487778E-03,8.074488E-04,1.643175E-04,2.744495E-05,3.340606E-06,1.604568E-07,0.000000E+00,0.000000E+00
176.20000,-38.80000,0.00000,9.812772E-01,9.660801E-01,9.362128E-01,8.811250E-01,7.896827E-01,6.580085E-01,4.975424E-01,3.334444E-01,1.929380E-01,9.351929E-02,3.696908E-02,1.171904E-02,2.999403E-03,6.657244E-04,1.271662E-04,1.710792E-05,1.084156E-06,6.580728E-08,0.000000E+00,0.000000E+00
176.20000,-38.70000,0.00000,9.805541E-01,9.645910E-01,9.333966E-01,8.764412E-01,7.829635E-01,6.496338E-01,4.886261E-01,3.259515E-01,1.885051E-01,9.176312E-02,3.626788E-02,1.124605E-02,2.661390E-03,4.725858E-04,6.102831E-05,5.077448E-06,5.855833E-07,2.104778E-08,0.000000E+00,0.000000E+00
176.20000,-38.60000,0.00000,9.797401E-01,9.629302E-01,9.303101E-01,8.713298E-01,7.754766E-01,6.401938E-01,4.788536E-01,3.181056E-01,1.843733E-01,9.149672E-02,3.778543E-02,1.242722E-02,3.199051E-03,7.134807E-04,1.474357E-04,2.317302E-05,1.208776E-06,0.000000E+00,0.000000E+00,0.000000E+00
176.20000,-38.50000,0.00000,9.788591E-01,9.611653E-01,9.269688E-01,8.657968E-01,7.676126E-01,6.305712E-01,4.685593E-01,3.088025E-01,1.783025E-01,9.007430E-02,4.014227E-02,1.570833E-02,5.154939E-03,1.299002E-03,2.179112E-04,1.904057E-05,3.954984E-07,0.000000E+00,0.000000E+00,0.000000E+00
176.20000,-38.40000,0.00000,9.778471E-01,9.592171E-01,9.233679E-01,8.599243E-01,7.596531E-01,6.211489E-01,4.581449E-01,2.983005E-01,1.693988E-01,8.470283E-02,3.946991E-02,1.881474E-02,8.964989E-03,3.467157E-03,8.713098E-04,1.137710E-04,2.727653E-06,0.000000E+00,0.000000E+00,0.000000E+00
176.20000,-38.30000,0.00000,9.766605E-01,9.569910E-01,9.195249E-01,8.540074E-01,7.515949E-01,6.114240E-01,4.472402E-01,2.868410E-01,1.590219E-01,7.718060E-02,3.477380E-02,1.583423E-02,7.284025E-03,2.880659E-03,7.844088E-04,1.176345E-04,3.641502E-06,0.000000E+00,0.000000E+00,0.000000E+00
176.20000,-38.20000,0.00000,9.753761E-01,9.546496E-01,9.156084E-01,8.481218E-01,7.433991E-01,6.007929E-01,4.348942E-01,2.745104E-01,1.485348E-01,6.870091E-02,2.743292E-02,9.514402E-03,2.838644E-03,7.166207E-04,1.388065E-04,1.814519E-05,2.515945E-07,0.000000E+00,0.000000E+00,0.000000E+00
176.20000,-38.10000,0.00000,9.739482E-01,9.521747E-01,9.114906E-01,8.418139E-01,7.344623E-01,5.889492E-01,4.211601E-01,2.610958E-01,1.369311E-01,5.940533E-02,2.073387E-02,5.611178E-03,1.115476E-03,1.540582E-04,1.185485E-05,5.932442E-07,2.808483E-08,0.000000E+00,0.000000E+00,0.000000E+00
176.20000,-38.00000,0.00000,9.724314E-01,9.495805E-01,9.071318E-01,8.348258E-01,7.242135E-01,5.756469E-01,4.059506E-01,2.460524E-01,1.247783E-01,5.202967E-02,1.759211E-02,4.698041E-03,9.483714E-04,1.351466E-04,1.134963E-05,5.441815E-07,3.857078E-09,0.000000E+00,0.000000E+00,0.000000E+00
176.20000,-37.90000,0.00000,9.707741E-01,9.466863E-01,9.022114E-01,8.268886E-01,7.124609E-01,5.602023E-01,3.888210E-01,2.310533E-01,1.151992E-01,4.785109E-02,1.647985E-02,4.632350E-03,1.034997E-03,1.747668E-04,1.932823E-05,9.333900E-07,1.347042E-08,0.000000E+00,0.000000E+00,0.000000E+00
176.20000,-37.80000,0.00000,9.689223E-01,9.433848E-01,8.965092E-01,8.176898E-01,6.988400E-01,5.427809E-01,3.710898E-01,2.177404E-01,1.081119E-01,4.516748E-02,1.585489E-02,4.707117E-03,1.213101E-03,2.772184E-04,5.322217E-05,7.371085E-06,4.306053E-07,1.721868E-10,0.000000E+00,0.000000E+00
176.20000,-37.70000,0.00000,9.667178E-01,9.395495E-01,8.898654E-01,8.069080E-01,6.834201E-01,5.244586E-01,3.541090E-01,2.057747E-01,1.016135E-01,4.251672E-02,1.514656E-02,4.652613E-03,1.253084E-03,2.939504E-04,5.437115E-05,7.121867E-06,4.082419E-07,1.550481E-10,0.000000E+00,0.000000E+00
176.20000,-37.60000,0.00000,9.640095E-01,9.349520E-01,8.821456E-01,7.947609E-01,6.668760E-01,5.060859E-01,3.377351E-01,1.941538E-01,9.515675E-02,3.976010E-02,1.430348E-02,4.509794E-03,1.263001E-03,3.052688E-04,5.721315E-05,7.012520E-06,3.947576E-07,1.433902E-10,0.000000E+00,0.000000E+00
176.20000,-37.50000,0.00000,9.606657E-01,9.293441E-01,8.731555E-01,7.814496E-01,6.497101E-01,4.877147E-01,3.216392E-01,1.827209E-01,8.881012E-02,3.717836E-02,1.358865E-02,4.377743E-03,1.236830E-03,2.941226E-04,5.281338E-05,6.311751E-06,3.517713E-07,1.212698E-10,0.000000E+00,0.000000E+00
176.20000,-37.40000,0.00000,9.567068E-01,9.227490E-01,8.628482E-01,7.670338E-01,6.320747E-01,4.692805E-01,3.056822E-01,1.716461E-01,8.292381E-02,3.489143E-02,1.294496E-02,4.223596E-03,1.186901E-03,2.749659E-04,4.792022E-05,5.688666E-06,3.188863E-07,1.075294E-10,0.000000E+00,0.000000E+00
176.20000,-37.30000,0.00000,9.518737E-01,9.149006E-01,8.510484E-01,7.513328E-01,6.135752E-01,4.503980E-01,2.898450E-01,1.613036E-01,7.780525E-02,3.295727E-02,1.239733E-02,4.110449E-03,1.157786E-03,2.612317E-04,4.332710E-05,5.026690E-06,2.809476E-07,8.985207E-11,0.000000E+00,0.000000E+00
176.20000,-37.20000,0.00000,9.459952E-01,9.057639E-01,8.379069E-01,7.342494E-01,5.938039E-01,4.307291E-01,2.741829E-01,1.519481E-01,7.366330E-02,3.151489E-02,1.194853E-02,4.033733E-03,1.238978E-03,3.489034E-04,8.011855E-05,1.196767E-05,6.493778E-07,8.126883E-11,0.000000E+00,0.000000E+00
176.20000,-37.10000,0.00000,9.389670E-01,8.954125E-01,8.234700E-01,7.156280E-01,5.725493E-01,4.103323E-01,2.588007E-01,1.433214E-01,7.012931E-02,3.043352E-02,1.169108E-02,3.928517E-03,1.113049E-03,2.478127E-04,3.982367E-05,4.356224E-06,2.460349E-07,7.523701E-11,0.000000E+00,0.000000E+00
176.20000,-37.00000,0.00000,9.307446E-01,8.837365E-01,8.075750E-01,6.953435E-01,5.498330E-01,3.894983E-01,2.437915E-01,1.350403E-01,6.659520E-02,2.916925E-02,1.124180E-02,3.739776E-03,1.035276E-03,2.255491E-04,3.622023E-05,4.157293E-06,2.370479E-07,7.087447E-11,0.000000E+00,0.000000E+00
176.20000,-36.90000,0.00000,9.214498E-01,8.707330E-01,7.900405E-01,6.732694E-01,5.258614E-01,3.684688E-01,2.290619E-01,1.265820E-01,6.249929E-02,2.747495E-02,1.057479E-02,3.469864E-03,9.430901E-04,2.043650E-04,3.364561E-05,3.920003E-06,2.227944E-07,6.298331E-11,0.000000E+00,0.000000E+00
176.20000,-36.80000,0.00000,9.110007E-01,8.562328E-01,7.706397E-01,6.495124E-01,5.009896E-01,3.471373E-01,2.140521E-01,1.176821E-01,5.796322E-02,2.545717E-02,9.790925E-03,3.225751E-03,8.855962E-04,1.949950E-04,3.218357E-05,3.767303E-06,2.157255E-07,5.888071E-11,0.000000E+00,0.000000E+00
176.30000,-41.10000,0.00000,9.657967E-01,9.426862E-01,9.022522E-01,8.352090E-01,7.334504E-01,5.976957E-01,4.435982E-01,2.963076E-01,1.769742E-01,9.429208E-02,4.509383E-02,1.974114E-02,8.159304E-03,3.340179E-03,1.406266E-03,5.908940E-04,2.236064E-04,6.782304E-05,1.428922E-05,1.745269E-06
176.30000,-41.00000,0.00000,9.683521E-01,9.467949E-01,9.090023E-01,8.462756E-01,7.506291E-01,6.213476E-01,4.710953E-01,3.226306E-01,1.974828E-01,1.071879E-01,5.162000E-02,2.252267E-02,9.335861E-03,3.916180E-03,1.678996E-03,6.874204E-04,2.449096E-04,7.016202E-05,1.431392E-05,1.414253E-06
176.30000,-40.90000,0.00000,9.705977E-01,9.504306E-01,9.149823E-01,8.560555E-01,7.658399E-01,6.425174E-01,4.961598E-01,3.471493E-01,2.169848E-01,1.196557E-01,5.797033E-02,2.516973E-02,1.041896E-02,4.486491E-03,2.002451E-03,8.310095E-04,2.920795E-04,8.228709E-05,1.755163E-05,1.433701E-06
176.30000,-40.80000,0.00000,9.725909E-01,9.536616E-01,9.202788E-01,8.646551E-01,7.791610E-01,6.611255E-01,5.184197E-01,3.692294E-01,2.348049E-01,1.311874E-01,6.380945E-02,2.729012E-02,1.080559E-02,4.483164E-03,2.138568E-03,1.040290E-03,4.222287E-04,1.287991E-04,2.730578E-05,2.541209E-06
176.30000,-40.70000,0.00000,9.743543E-01,9.565322E-01,9.249651E-01,8.721749E-01,7.906840E-01,6.771597E-01,5.376388E-01,3.883811E-01,2.503220E-01,1.412251E-01,6.889223E-02,2.922717E-02,1.133935E-02,4.601386E-03,2.175709E-03,1.063972E-03,4.399883E-04,1.368907E-04,2.998166E-05,3.452967E-06
176.30000,-40.60000,0.00000,9.758029E-01,9.589750E-01,9.290227E-01,8.786594E-01,8.004922E-01,6.906656E-01,5.537205E-01,4.043012E-01,2.630882E-01,1.493088E-01,7.283306E-02,3.069321E-02,1.177774E-02,4.671361E-03,2.080366E-03,9.336631E-04,3.542025E-04,1.026507E-04,2.094143E-05,2.216057E-06
176.30000,-40.50000,0.00000,9.771525E-01,9.611856E-01,9.325982E-01,8.842223E-01,8.086947E-01,7.017400E-01,5.666882E-01,4.168722E-01,2.728622E-01,1.552199E-01,7.550874E-02,3.153651E-02,1.188345E-02,4.503319E-03,1.809846E-03,7.113024E-04,2.450805E-04,6.821180E-05,1.456937E-05,1.393831E-06
176.30000,-40.40000,0.00000,9.783222E-01,9.631018E-01,9.356735E-01,8.889015E-01,8.153812E-01,7.105056E-01,5.766644E-01,4.261582E-01,2.796090E-01,1.588808E-01,7.689215E-02,3.177718E-02,1.172150E-02,4.296323E-03,1.673345E-03,6.345621E-04,2.013992E-04,4.821316E-05,7.264890E-06,2.804604E-08
176.30000,-40.30000,0.00000,9.792964E-01,9.647171E-01,9.382622E-01,8.927434E-01,8.206417E-01,7.171009E-01,5.838318E-01,4.323596E-01,2.834994E-01,1.604175E-01,7.706591E-02,3.144377E-02,1.123615E-02,3.823665E-03,1.330381E-03,4.558197E-04,1.364802E-04,3.122876E-05,3.951205E-06,0.000000E+00
176.30000,-40.20000,0.00000,9.801852E-01,9.661306E-01,9.404464E-01,8.958250E-01,8.245744E-01,7.216679E-01,5.883946E-01,4.357541E-01,2.848620E-01,1.600926E-01,7.612405E-02,3.064201E-02,1.080610E-02,3.719686E-03,1.384054E-03,5.225572E-04,1.689275E-04,4.051157E-05,5.528648E-06,0.000000E+00
